content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Nggak sopan, padahal spaylaternya cuma seratus lebih, melebih gaji yang kerjanya, belum sebulan masih beberapa Minggu. Udah ditagih-tagih pakai mau nonaktif akun orang, baru sekali telatnya lama, udah berani nelpon ke nomor yang nggak ada kaitannya sama sekali, setan memang shopee. Gimana nggak kesal, yang ngutang hanya numpang data atas nama saya, tapi semua no telpon saya ditelpon. Sangat tidak sopan.",1,Negatif,nggak sopan padahal spaylaternya cuma seratus lebih melebih gaji yang kerjanya belum sebulan masih beberapa minggu udah ditagihtagih pakai mau nonaktif akun orang baru sekali telatnya lama udah berani nelpon ke nomor yang nggak ada kaitannya sama sekali setan memang shopee gimana nggak kesal yang ngutang hanya numpang data atas nama saya tapi semua no telpon saya ditelpon sangat tidak sopan,nggak sopan spaylaternya seratus melebih gaji kerjanya sebulan minggu udah ditagihtagih pakai nonaktif akun orang telatnya udah berani nelpon nomor nggak kaitannya setan shopee gimana nggak kesal ngutang numpang data nama no telpon ditelpon sopan,"['nggak', 'sopan', 'spaylaternya', 'seratus', 'melebih', 'gaji', 'kerjanya', 'sebulan', 'minggu', 'udah', 'ditagihtagih', 'pakai', 'nonaktif', 'akun', 'orang', 'telatnya', 'udah', 'berani', 'nelpon', 'nomor', 'nggak', 'kaitannya', 'setan', 'shopee', 'gimana', 'nggak', 'kesal', 'ngutang', 'numpang', 'data', 'nama', 'no', 'telpon', 'ditelpon', 'sopan']",nggak sopan spaylaternya ratus lebih gaji kerja bulan minggu udah ditagihtagih pakai nonaktif akun orang telat udah berani nelpon nomor nggak kait setan shopee gimana nggak kesal ngutang numpang data nama no telpon telpon sopan
"Perlu sinyal berapa ba, perlu memori berapa besar , perlu ram seberapa giga, perlu chipset seberapa ngebutnya biar bisa buka shopee dengan lancar ? Aneh banget , sering update bukannya makin lancar , malah makin sering error, loading terus tanpa ujung.",2,Negatif,perlu sinyal berapa ba perlu memori berapa besar  perlu ram seberapa giga perlu chipset seberapa ngebutnya biar bisa buka shopee dengan lancar  aneh banget  sering update bukannya makin lancar  malah makin sering error loading terus tanpa ujung,sinyal ba memori ram giga chipset ngebutnya biar buka shopee lancar aneh banget update lancar error loading ujung,"['sinyal', 'ba', 'memori', 'ram', 'giga', 'chipset', 'ngebutnya', 'biar', 'buka', 'shopee', 'lancar', 'aneh', 'banget', 'update', 'lancar', 'error', 'loading', 'ujung']",sinyal ba memori ram giga chipset ngebut biar buka shopee lancar aneh banget update lancar error loading ujung
"Saya sengaja kasih rating 5 bukan karena pelayanannya baik tapi biar dibaca sama pihak shopee karena sekarang belanja di shopee, toko² yang buka lapak di sini udah pada payah proses pengiriman barang pelanggan. Kita harus nunggu 2 sampe 3 hari semenjak kita bayar baru barang kami dikirim. Selama 3 hari barang kami diangkrringin di toko mereka. Proses pengemasan doang kok sampe harus 3 hari. Tolong pihak shopee agar dikontrol lagi toko² yang numpang buka lapaknya di sini.",5,Positif,saya sengaja kasih rating  bukan karena pelayanannya baik tapi biar dibaca sama pihak shopee karena sekarang belanja di shopee toko yang buka lapak di sini udah pada payah proses pengiriman barang pelanggan kita harus nunggu  sampe  hari semenjak kita bayar baru barang kami dikirim selama  hari barang kami diangkrringin di toko mereka proses pengemasan doang kok sampe harus  hari tolong pihak shopee agar dikontrol lagi toko yang numpang buka lapaknya di sini,sengaja kasih rating pelayanannya biar dibaca shopee belanja shopee toko buka lapak udah payah proses pengiriman barang pelanggan nunggu sampe semenjak bayar barang dikirim barang diangkrringin toko proses pengemasan doang sampe tolong shopee dikontrol toko numpang buka lapaknya,"['sengaja', 'kasih', 'rating', 'pelayanannya', 'biar', 'dibaca', 'shopee', 'belanja', 'shopee', 'toko', 'buka', 'lapak', 'udah', 'payah', 'proses', 'pengiriman', 'barang', 'pelanggan', 'nunggu', 'sampe', 'semenjak', 'bayar', 'barang', 'dikirim', 'barang', 'diangkrringin', 'toko', 'proses', 'pengemasan', 'doang', 'sampe', 'tolong', 'shopee', 'dikontrol', 'toko', 'numpang', 'buka', 'lapaknya']",sengaja kasih rating layan biar baca shopee belanja shopee toko buka lapak udah payah proses kirim barang langgan nunggu sampe semenjak bayar barang kirim barang diangkrringin toko proses emas doang sampe tolong shopee kontrol toko numpang buka lapak
"Aplikasi belanja online terburuk,saya tidak bisa memasukkan alamat saya,walaupun sudah benar tiba tiba hilang.lol.(edit ulasan:tolong plssssssss mohon,ini kenapa selalu gak bisa ini alamat padahal udah bisa isi nama sama nomer hp,tapi pas mau isi alamat provinsi itu malah hilang isian sebelumnya dan isian alamat provinsi itu, terus gimana mau pesan anj******,pls sekarang shopee gak kaya dulu.DULU MASIH ENAK SEKARANG TOLOL,BUKANYA GUA NGEJEK EMANG IYA GINI APL LOL.",1,Negatif,aplikasi belanja online terburuksaya tidak bisa memasukkan alamat sayawalaupun sudah benar tiba tiba hilangloledit ulasantolong plssssssss mohonini kenapa selalu gak bisa ini alamat padahal udah bisa isi nama sama nomer hptapi pas mau isi alamat provinsi itu malah hilang isian sebelumnya dan isian alamat provinsi itu terus gimana mau pesan anjpls sekarang shopee gak kaya duludulu masih enak sekarang tololbukanya gua ngejek emang iya gini apl lol,aplikasi belanja online terburuksaya memasukkan alamat sayawalaupun hilangloledit ulasantolong plssssssss mohonini gak alamat udah isi nama nomer hptapi pas isi alamat provinsi hilang isian isian alamat provinsi gimana pesan anjpls shopee gak kaya duludulu enak tololbukanya gua ngejek emang iya gini apl lol,"['aplikasi', 'belanja', 'online', 'terburuksaya', 'memasukkan', 'alamat', 'sayawalaupun', 'hilangloledit', 'ulasantolong', 'plssssssss', 'mohonini', 'gak', 'alamat', 'udah', 'isi', 'nama', 'nomer', 'hptapi', 'pas', 'isi', 'alamat', 'provinsi', 'hilang', 'isian', 'isian', 'alamat', 'provinsi', 'gimana', 'pesan', 'anjpls', 'shopee', 'gak', 'kaya', 'duludulu', 'enak', 'tololbukanya', 'gua', 'ngejek', 'emang', 'iya', 'gini', 'apl', 'lol']",aplikasi belanja online terburuksaya masuk alamat sayawalaupun hilangloledit ulasantolong plssssssss mohonini gak alamat udah isi nama nomer hptapi pas isi alamat provinsi hilang isi isi alamat provinsi gimana pesan anjpls shopee gak kaya duludulu enak tololbukanya gua ngejek emang iya gin apl lol
"Semakin kesini semakin mengecewakan aja.. Dulu pakai shopeepay gk ada biaya penanganan, sekarang jadi ada biaya penanganan, meski gak banyak tp jd apa gunanya berlangganan memakai shopeepay, jd seperti tidak ada benefitnya pakai shopeepay segala sesuatunya sekarang ada biaya, mencekik penjual dan pembeli, 1 customer udah bisa dpt 20rb dikalikan jutaan penduduk indonesia udh brp aja.. Di akali shopee kalian harta dirampas secara perlahan",1,Negatif,semakin kesini semakin mengecewakan aja dulu pakai shopeepay gk ada biaya penanganan sekarang jadi ada biaya penanganan meski gak banyak tp jd apa gunanya berlangganan memakai shopeepay jd seperti tidak ada benefitnya pakai shopeepay segala sesuatunya sekarang ada biaya mencekik penjual dan pembeli  customer udah bisa dpt rb dikalikan jutaan penduduk indonesia udh brp aja di akali shopee kalian harta dirampas secara perlahan,kesini mengecewakan aja pakai shopeepay gk biaya penanganan biaya penanganan gak tp jd gunanya berlangganan memakai shopeepay jd benefitnya pakai shopeepay biaya mencekik penjual pembeli customer udah dpt rb dikalikan jutaan penduduk indonesia udh brp aja akali shopee harta dirampas perlahan,"['kesini', 'mengecewakan', 'aja', 'pakai', 'shopeepay', 'gk', 'biaya', 'penanganan', 'biaya', 'penanganan', 'gak', 'tp', 'jd', 'gunanya', 'berlangganan', 'memakai', 'shopeepay', 'jd', 'benefitnya', 'pakai', 'shopeepay', 'biaya', 'mencekik', 'penjual', 'pembeli', 'customer', 'udah', 'dpt', 'rb', 'dikalikan', 'jutaan', 'penduduk', 'indonesia', 'udh', 'brp', 'aja', 'akali', 'shopee', 'harta', 'dirampas', 'perlahan']",kesini kecewa aja pakai shopeepay gk biaya tangan biaya tangan gak tp jd guna langgan pakai shopeepay jd benefitnya pakai shopeepay biaya cekik jual beli customer udah dpt rb kali juta duduk indonesia udh brp aja akal shopee harta rampas perlahan
Sudah berapa kali ini saya memesan. Padahal pengiriman reguler. Selalu di alihkan ke kargo. Jadi pesanannya hampir 2 Minggu lebih baru sampai. Sangat kecewa sekali. Padahal saya member platinum.,1,Negatif,sudah berapa kali ini saya memesan padahal pengiriman reguler selalu di alihkan ke kargo jadi pesanannya hampir  minggu lebih baru sampai sangat kecewa sekali padahal saya member platinum,kali memesan pengiriman reguler alihkan kargo pesanannya minggu kecewa member platinum,"['kali', 'memesan', 'pengiriman', 'reguler', 'alihkan', 'kargo', 'pesanannya', 'minggu', 'kecewa', 'member', 'platinum']",kali mes kirim reguler alih kargo pesan minggu kecewa member platinum
"Sebenarnya udah bagus pakai Hemat, cuman masalahnya sekarang sudah tidak ada voucer gratis ongkir lagi, pesanan orang numpuk, masa iya co harus nunggu tanggal 25 atau promo 1.1 sampe 12.12 😭 Hadeeh, udah gitu beli voucer gratis ongkir ga bisa dipake buat co lagi",1,Negatif,sebenarnya udah bagus pakai hemat cuman masalahnya sekarang sudah tidak ada voucer gratis ongkir lagi pesanan orang numpuk masa iya co harus nunggu tanggal  atau promo  sampe   hadeeh udah gitu beli voucer gratis ongkir ga bisa dipake buat co lagi,udah bagus pakai hemat cuman voucer gratis ongkir pesanan orang numpuk iya co nunggu tanggal promo sampe hadeeh udah gitu beli voucer gratis ongkir ga dipake co,"['udah', 'bagus', 'pakai', 'hemat', 'cuman', 'voucer', 'gratis', 'ongkir', 'pesanan', 'orang', 'numpuk', 'iya', 'co', 'nunggu', 'tanggal', 'promo', 'sampe', 'hadeeh', 'udah', 'gitu', 'beli', 'voucer', 'gratis', 'ongkir', 'ga', 'dipake', 'co']",udah bagus pakai hemat cuman voucer gratis ongkir pesan orang numpuk iya co nunggu tanggal promo sampe hadeeh udah gitu beli voucer gratis ongkir ga dipake co
"entah kenapa shopee sekarang tambah lemot begini .. sinyal juga bagus .. update app juga sudah .. coba hapus data app nya (kali bisa normal setelahnya) masih sama saja .. tolong banget untuk pihak shopee tingkatkan lagi masalah ini .. masalah load foto terkadang tidak muncul dan dari sisi pencarian juga kurang tepat .. terutama fitur yang tidak berguna seperti shopee live/video dihapus saja, ini bukan app tiktok/snack video :'( .. tolong pihak shopee dengarkan keluhan ini",1,Negatif,entah kenapa shopee sekarang tambah lemot begini  sinyal juga bagus  update app juga sudah  coba hapus data app nya kali bisa normal setelahnya masih sama saja  tolong banget untuk pihak shopee tingkatkan lagi masalah ini  masalah load foto terkadang tidak muncul dan dari sisi pencarian juga kurang tepat  terutama fitur yang tidak berguna seperti shopee livevideo dihapus saja ini bukan app tiktoksnack video   tolong pihak shopee dengarkan keluhan ini,shopee lemot sinyal bagus update app coba hapus data app nya kali normal setelahnya tolong banget shopee tingkatkan load foto terkadang muncul sisi pencarian fitur berguna shopee livevideo dihapus app tiktoksnack video tolong shopee dengarkan keluhan,"['shopee', 'lemot', 'sinyal', 'bagus', 'update', 'app', 'coba', 'hapus', 'data', 'app', 'nya', 'kali', 'normal', 'setelahnya', 'tolong', 'banget', 'shopee', 'tingkatkan', 'load', 'foto', 'terkadang', 'muncul', 'sisi', 'pencarian', 'fitur', 'berguna', 'shopee', 'livevideo', 'dihapus', 'app', 'tiktoksnack', 'video', 'tolong', 'shopee', 'dengarkan', 'keluhan']",shopee lot sinyal bagus update app coba hapus data app nya kali normal telah tolong banget shopee tingkat load foto terkadang muncul sisi cari fitur guna shopee livevideo hapus app tiktoksnack video tolong shopee dengar keluh
"Fitur chat shopee lagi kenapa ya? Saya mau ngirim pesan ke penjual error trus, padahal udah update, dan saya buka aplikasi yg lain lancar2 aja padahal, sudah logout login dan clear chache juga-_-",2,Negatif,fitur chat shopee lagi kenapa ya saya mau ngirim pesan ke penjual error trus padahal udah update dan saya buka aplikasi yg lain lancar aja padahal sudah logout login dan clear chache juga,fitur chat shopee ya ngirim pesan penjual error trus udah update buka aplikasi yg lancar aja logout login clear chache,"['fitur', 'chat', 'shopee', 'ya', 'ngirim', 'pesan', 'penjual', 'error', 'trus', 'udah', 'update', 'buka', 'aplikasi', 'yg', 'lancar', 'aja', 'logout', 'login', 'clear', 'chache']",fitur chat shopee ya ngirim pesan jual error trus udah update buka aplikasi yg lancar aja logout login clear chache
"Tolong kembalikan shopee seperti dulu. Shopee sekarang terllu bnyak biaya tambahan, isi shopepay naik jadi seribu / transaksi. Cek out jg bnyak biaya lain nya , entah biaya layanan lah biaya apa lah..... Makin ga beres lama2",1,Negatif,tolong kembalikan shopee seperti dulu shopee sekarang terllu bnyak biaya tambahan isi shopepay naik jadi seribu  transaksi cek out jg bnyak biaya lain nya  entah biaya layanan lah biaya apa lah makin ga beres lama,tolong kembalikan shopee shopee terllu bnyak biaya tambahan isi shopepay seribu transaksi cek out jg bnyak biaya nya biaya layanan biaya ga beres,"['tolong', 'kembalikan', 'shopee', 'shopee', 'terllu', 'bnyak', 'biaya', 'tambahan', 'isi', 'shopepay', 'seribu', 'transaksi', 'cek', 'out', 'jg', 'bnyak', 'biaya', 'nya', 'biaya', 'layanan', 'biaya', 'ga', 'beres']",tolong kembali shopee shopee terllu bnyak biaya tambah isi shopepay ribu transaksi cek out jg bnyak biaya nya biaya layan biaya ga beres
"Shopee membantu banget buat kaum rebahan yang males keluar rumah kayak aku ini. Tapi sekarang harus nunggu tanggal tertentu untuk dapat full gratis ongkir. Tapi aku makasih banget dengan adanya video di shopee, lumayan lah dapat cuan meski gak banyak. Sukses terus, Shopee.♥️",5,Positif,shopee membantu banget buat kaum rebahan yang males keluar rumah kayak aku ini tapi sekarang harus nunggu tanggal tertentu untuk dapat full gratis ongkir tapi aku makasih banget dengan adanya video di shopee lumayan lah dapat cuan meski gak banyak sukses terus shopee,shopee membantu banget kaum rebahan males rumah kayak nunggu tanggal full gratis ongkir makasih banget video shopee lumayan cuan gak sukses shopee,"['shopee', 'membantu', 'banget', 'kaum', 'rebahan', 'males', 'rumah', 'kayak', 'nunggu', 'tanggal', 'full', 'gratis', 'ongkir', 'makasih', 'banget', 'video', 'shopee', 'lumayan', 'cuan', 'gak', 'sukses', 'shopee']",shopee bantu banget kaum rebah males rumah kayak nunggu tanggal full gratis ongkir makasih banget video shopee lumayan cuan gak sukses shopee
Halo kaka saya sangat kesusahan untuk top up ke dalam game saat menuju shope untuk top up game selalu telah terjadi kesalahan mohon bantuannya kaka terima kasih. Sosial media apa yang bisa saya hubungin ke mimin saya ada bukti screnshotnya,1,Negatif,halo kaka saya sangat kesusahan untuk top up ke dalam game saat menuju shope untuk top up game selalu telah terjadi kesalahan mohon bantuannya kaka terima kasih sosial media apa yang bisa saya hubungin ke mimin saya ada bukti screnshotnya,halo kaka kesusahan top up game shope top up game kesalahan mohon bantuannya kaka terima kasih sosial media hubungin mimin bukti screnshotnya,"['halo', 'kaka', 'kesusahan', 'top', 'up', 'game', 'shope', 'top', 'up', 'game', 'kesalahan', 'mohon', 'bantuannya', 'kaka', 'terima', 'kasih', 'sosial', 'media', 'hubungin', 'mimin', 'bukti', 'screnshotnya']",halo kaka susah top up game shope top up game salah mohon bantu kaka terima kasih sosial media hubungin mimin bukti screnshotnya
"Maaf, bintangnya ku kurangin. Lama2 aplikasinya makin menyebalkan. Makin berat, loading lama, gampang nge-lag, dan yang paling ngeselin chat shopee nya cuma balesan otomatis yg di setting, bukan bener2 dari CS. Jd meskipun berkeluh kesah juga gk ada jawaban yg memuaskan. Sama sekali gk menyelesaikan masalah.",2,Negatif,maaf bintangnya ku kurangin lama aplikasinya makin menyebalkan makin berat loading lama gampang ngelag dan yang paling ngeselin chat shopee nya cuma balesan otomatis yg di setting bukan bener dari cs jd meskipun berkeluh kesah juga gk ada jawaban yg memuaskan sama sekali gk menyelesaikan masalah,maaf bintangnya ku kurangin aplikasinya menyebalkan berat loading gampang ngelag ngeselin chat shopee nya balesan otomatis yg setting bener cs jd berkeluh kesah gk yg memuaskan gk menyelesaikan,"['maaf', 'bintangnya', 'ku', 'kurangin', 'aplikasinya', 'menyebalkan', 'berat', 'loading', 'gampang', 'ngelag', 'ngeselin', 'chat', 'shopee', 'nya', 'balesan', 'otomatis', 'yg', 'setting', 'bener', 'cs', 'jd', 'berkeluh', 'kesah', 'gk', 'yg', 'memuaskan', 'gk', 'menyelesaikan']",maaf bintang ku rangin aplikasi sebal berat loading gampang ngelag ngeselin chat shopee nya balesan otomatis yg setting bener cs jd keluh kesah gk yg muas gk selesai
"Fitur reels, live video dan games tolong dibuatkan menu sendiri jangan muncul di beranda / home dan pop up. Sangat tidak nyaman.",2,Negatif,fitur reels live video dan games tolong dibuatkan menu sendiri jangan muncul di beranda  home dan pop up sangat tidak nyaman,fitur reels live video games tolong dibuatkan menu muncul beranda home pop up nyaman,"['fitur', 'reels', 'live', 'video', 'games', 'tolong', 'dibuatkan', 'menu', 'muncul', 'beranda', 'home', 'pop', 'up', 'nyaman']",fitur reels live video games tolong buat menu muncul beranda home pop up nyaman
"Astagaa error lagi, kmrn tiba2 muncul ""halaman sedang dalam perbaikan"", ku kira karna minta upgrade, udah di upgrade, bisa dipakai beberapa jam doang, sekarang tiap buka shopee lagi, belum ngapa2in keluar peringatan gitu lagi 😭 capek akutu",4,Positif,astagaa error lagi kmrn tiba muncul halaman sedang dalam perbaikan ku kira karna minta upgrade udah di upgrade bisa dipakai beberapa jam doang sekarang tiap buka shopee lagi belum ngapain keluar peringatan gitu lagi  capek akutu,astagaa error kmrn muncul halaman perbaikan ku karna upgrade udah upgrade dipakai jam doang buka shopee ngapain peringatan gitu capek akutu,"['astagaa', 'error', 'kmrn', 'muncul', 'halaman', 'perbaikan', 'ku', 'karna', 'upgrade', 'udah', 'upgrade', 'dipakai', 'jam', 'doang', 'buka', 'shopee', 'ngapain', 'peringatan', 'gitu', 'capek', 'akutu']",astagaa error kmrn muncul halaman baik ku karna upgrade udah upgrade pakai jam doang buka shopee ngapain ingat gitu capek akutu
