content,score,Label
"Aplikasi lemot, klau udah buka shopee pasti jaringannya langsung lalot, dan lagi shopee video udah ga bgus, masa ia bonus nya sekarang di tarik ke koin doang, jadi males tolong dong shopee upgrade sesuai yg bgus ini malah makin kurang",1,Negatif
Shopie makin lama bukan makin bagus malah makin buruk!!! Sdh bagus nonton video pendapatan masuk shopie pay ..! Eh skrg malah ganti Coin yang sy rasa gk guna !! Coin 2000 aja kalau buat belanja malah kebaca 1750 yg 250 kemana!!!!! Enak na pake shopie pay!!! Mw bankrut kah shopie!!! Bkn nya di tambah pendapatan nya malah di ganti coin!! Di kurangi pula!!!! Hadeeeeeh!!!! ..sedeng pikirannya yg pnya ide!!,1,Negatif
"Terima kasih shopee layanan cukup bagus. Cuma ada sedikit catatan tentang aplikasinya. Walau sudah di update yg terbaru terkadang suka lemot, di klik muncul halaman putih dan harus keluar dulu appnya dan dibuka lagi baru bisa normal. Saran carilah pengembang app yg cerdas agar aplikasinya bisa lancar, ringan, fitur yg bermanfaat dan nyaris tanpa bug. Saran kedua manjakanlah pengguna lama yg setia agar bisa gratis ongkir 100% tanpa embel embel dan jangan hanya mengutamakan pengguna baru. Sampun",5,Positif
"Wah apa apaan ini shopeee, lemott banget gabisa top up shopepay udh 2hari, ga bs chekout pakai shopepay juga udh di updte versi trbaru juga , katanya hapus cache, log out dlu , logint ,eeh malahh mw login aja gabisa lagiii waaduuhhh kalau dibìlangkoneksi i ternet ga baik, yang lain lancar2 ajaa kok semuaa, tolong dong ! Mau minta bantuan dari shope juga gabisaa, semuaaaaaaa eror🙄",2,Negatif
Sekarang penarikan saldo dari menonton video hanya bisa di tarik berbentuk koin.. balikin sperti dulu dong. Biar nambah saldo shoppepay nya,1,Negatif
Shopee pelit vocer sekarang. Sering error vocer ongkir live. Udah klaim vocer tapi nggak bisa pake. Beberapa kali lapor Cs tapi di jawab vocernya terbatas kuota nya. Padahal saya member platinum sudah 4th belanja disini. Payah emang...,1,Negatif
"Shoppe mantab, sya selalu belanja dishope, Tapi sayangnya untuk gratis ongkirnya ga bisa 0 rupiah cuman dikurangin aja beberapa buat ongkir, semoga untuk selanjutnya biar bisa ongkirnya bnar2 0 rupiah dan satu lagi perbaiki aplikasinya biar ga lemot karna sering pas lagi cari2 barang eh kadang suka ngelag sendiri, thankss shopee😉",5,Positif
"Lemotnya minta ampun padahal udah apk versi terbaru, udah log in/log out, hapus cache, tanya permasalahan lewat cs. Sama aja gak ada hasilnya",1,Negatif
"Sy sudah bertahun2 pakai shopee, dan baru saja terkena penipuan. sy batalkan pesanan, tp si penipu menolak dan keukeuh mengirimkan brg. si penipu belum mengirimkan brg, mrk mengirimkan brg dengan melakukan metode drop ke agen ekspedisi terdekat. sy sdh contact jasa ekspedisi, namun dr pihak ekspedisi mengarahkan sy utk lapor shopee lg. anehnya shopee ini lama memberi jawaban, dan bukannya segera blokir toko dan batalkan pesanan krn blm d kirim. shopee ini sprtinya mmng melindungi scam seller...",2,Negatif
"Voucher gratis ongkir tiba-tiba hilang padahal belum digunakan saat promo gajian sale, padahal belum berganti hari. Saya cek akun lain promo belum berakhir dan voucher masih ada. Tp di akun saya sudah hilang. Aneeh. Chat CS tidak ada penyelesaian, malah disuruh mengikuti even promo berikutnya.",1,Negatif
"Suka banget belanja di shopee karna ada fitur shopee mall kadi barang barangnya ngga ngecewain Tapi kenapa saya kasih bintang 4 karna kurangnya 1 di galeri pembeli di setiap produk harusnya ada fitur untuk filter tanggal jadi kita belanja melihat review orang orang yang sudah berbelanja sebelum ny jadi tau sejak tangggal berapa produk ini bermasalah sejak tanggal berapa bintang nya merosot sejak tanggal berapa bintangnya stabil lagi Sekian, semoga kita semua di beri kesehatan dan bahagia slalu",4,Positif
"duh ini ⭐ makin turun lho retingnya, makin ssh dan ngerepotin, tiap mau bayar/transaksi/transfer/beli pulsa ga bisa mulu. koneksi lancar sampe pake wifi jg ttp ga bs. udah pembaruan trs tapi makin kesini malah makin turun kualitasnya. klo ga ada perbaikan lama² malas pake shopee 😪",2,Negatif
"Setiap order dapat barang terbaik, namun terkadang ada toko tidak amanah susah untuk pengembalian barang yang tidak sesuai pesanan yang ditawar kan, ribet. Khusus Untuk shopee is the best👍🙏",5,Positif
"Shopee adalah adalah aplilasi berbelanja yang baik, mudah, dan cepat,aplikasi ini sangat membantu ,bisa di gunakan dalam urusan dapur, barang barang, dan keperluan lainya bisa juga untuk keperluan bayi,ataupun hewan peliharaan",5,Positif
"Kok ga bisa melakukan pembayaran ya, loading terus Kalau karna sinyal, saya coba pakai2 aplikasi lain lancar2 aja, ga ada masalah",1,Negatif
"Nggak sopan, padahal spaylaternya cuma seratus lebih, melebih gaji yang kerjanya, belum sebulan masih beberapa Minggu. Udah ditagih-tagih pakai mau nonaktif akun orang, baru sekali telatnya lama, udah berani nelpon ke nomor yang nggak ada kaitannya sama sekali, setan memang shopee. Gimana nggak kesal, yang ngutang hanya numpang data atas nama saya, tapi semua no telpon saya ditelpon. Sangat tidak sopan.",1,Negatif
"Perlu sinyal berapa ba, perlu memori berapa besar , perlu ram seberapa giga, perlu chipset seberapa ngebutnya biar bisa buka shopee dengan lancar ? Aneh banget , sering update bukannya makin lancar , malah makin sering error, loading terus tanpa ujung.",2,Negatif
"Saya sengaja kasih rating 5 bukan karena pelayanannya baik tapi biar dibaca sama pihak shopee karena sekarang belanja di shopee, toko² yang buka lapak di sini udah pada payah proses pengiriman barang pelanggan. Kita harus nunggu 2 sampe 3 hari semenjak kita bayar baru barang kami dikirim. Selama 3 hari barang kami diangkrringin di toko mereka. Proses pengemasan doang kok sampe harus 3 hari. Tolong pihak shopee agar dikontrol lagi toko² yang numpang buka lapaknya di sini.",5,Positif
"Aplikasi belanja online terburuk,saya tidak bisa memasukkan alamat saya,walaupun sudah benar tiba tiba hilang.lol.(edit ulasan:tolong plssssssss mohon,ini kenapa selalu gak bisa ini alamat padahal udah bisa isi nama sama nomer hp,tapi pas mau isi alamat provinsi itu malah hilang isian sebelumnya dan isian alamat provinsi itu, terus gimana mau pesan anj******,pls sekarang shopee gak kaya dulu.DULU MASIH ENAK SEKARANG TOLOL,BUKANYA GUA NGEJEK EMANG IYA GINI APL LOL.",1,Negatif
"Semakin kesini semakin mengecewakan aja.. Dulu pakai shopeepay gk ada biaya penanganan, sekarang jadi ada biaya penanganan, meski gak banyak tp jd apa gunanya berlangganan memakai shopeepay, jd seperti tidak ada benefitnya pakai shopeepay segala sesuatunya sekarang ada biaya, mencekik penjual dan pembeli, 1 customer udah bisa dpt 20rb dikalikan jutaan penduduk indonesia udh brp aja.. Di akali shopee kalian harta dirampas secara perlahan",1,Negatif
Sudah berapa kali ini saya memesan. Padahal pengiriman reguler. Selalu di alihkan ke kargo. Jadi pesanannya hampir 2 Minggu lebih baru sampai. Sangat kecewa sekali. Padahal saya member platinum.,1,Negatif
"Sebenarnya udah bagus pakai Hemat, cuman masalahnya sekarang sudah tidak ada voucer gratis ongkir lagi, pesanan orang numpuk, masa iya co harus nunggu tanggal 25 atau promo 1.1 sampe 12.12 😭 Hadeeh, udah gitu beli voucer gratis ongkir ga bisa dipake buat co lagi",1,Negatif
"entah kenapa shopee sekarang tambah lemot begini .. sinyal juga bagus .. update app juga sudah .. coba hapus data app nya (kali bisa normal setelahnya) masih sama saja .. tolong banget untuk pihak shopee tingkatkan lagi masalah ini .. masalah load foto terkadang tidak muncul dan dari sisi pencarian juga kurang tepat .. terutama fitur yang tidak berguna seperti shopee live/video dihapus saja, ini bukan app tiktok/snack video :'( .. tolong pihak shopee dengarkan keluhan ini",1,Negatif
"Fitur chat shopee lagi kenapa ya? Saya mau ngirim pesan ke penjual error trus, padahal udah update, dan saya buka aplikasi yg lain lancar2 aja padahal, sudah logout login dan clear chache juga-_-",2,Negatif
"Tolong kembalikan shopee seperti dulu. Shopee sekarang terllu bnyak biaya tambahan, isi shopepay naik jadi seribu / transaksi. Cek out jg bnyak biaya lain nya , entah biaya layanan lah biaya apa lah..... Makin ga beres lama2",1,Negatif
"Shopee membantu banget buat kaum rebahan yang males keluar rumah kayak aku ini. Tapi sekarang harus nunggu tanggal tertentu untuk dapat full gratis ongkir. Tapi aku makasih banget dengan adanya video di shopee, lumayan lah dapat cuan meski gak banyak. Sukses terus, Shopee.♥️",5,Positif
Halo kaka saya sangat kesusahan untuk top up ke dalam game saat menuju shope untuk top up game selalu telah terjadi kesalahan mohon bantuannya kaka terima kasih. Sosial media apa yang bisa saya hubungin ke mimin saya ada bukti screnshotnya,1,Negatif
"Maaf, bintangnya ku kurangin. Lama2 aplikasinya makin menyebalkan. Makin berat, loading lama, gampang nge-lag, dan yang paling ngeselin chat shopee nya cuma balesan otomatis yg di setting, bukan bener2 dari CS. Jd meskipun berkeluh kesah juga gk ada jawaban yg memuaskan. Sama sekali gk menyelesaikan masalah.",2,Negatif
"Fitur reels, live video dan games tolong dibuatkan menu sendiri jangan muncul di beranda / home dan pop up. Sangat tidak nyaman.",2,Negatif
apknya lemot respon kurang baik pelayanannya lambat pengiriman lambat banyak penipuan. Dikomen harusnya diperbaiki. Mau diupdate berkali-kali ganti hp yang bagus sekalipun tetep aja kalo ga diperbaiki percuma?,1,Negatif
"Garansi pengiriman lama bgt, kl emng blm dikirim oleh penjual harusnya bisa di batalkan ya, sdh 3hr pesan blm dikirim2 oleh penjual tp g bs d batalkn hrs nunggu sampe 7 hari, penjual yg g niat jualan makin dimanjakan. Kapok deh contoh tuh laz",1,Negatif
"sebenarnya udah bagus shopee ini,cuma ada beberapa fitur yang malah ngeberatin aplikasiya,jadinya kadang ada bug di mana²,semoga dikurangi lah fitur yang nggak perlu, terimakasih (｡◕‿◕｡)➜",4,Positif
"Aku suka menggunakan apk shopee ini, fitur²nya juga banyak yang membantu, tapi saya berharap nantinya ketika pesanan sedang menuju ke lokasi itu baiknya disertakan nama dan nomor tlp si kurir yang mengantarkan paketnya, biar mudah juga komunikasi nya",5,Positif
"Saya sangat keberatan harus membeli min 80k baru kena gratis ong. Padahal awal"" shopee masih bagus 15k bisa dapat gratis ong. Shopee udah berubah gara"" banyak yang pakai. Kecewa saya !!",1,Negatif
"Aplikasi sudah bagus, makanya saya Download lagi ke hp pribadi. Tapi sayang saya tidak dapat melakukan pemesanan.waktu melakukan pemesanan diminta no tlp. Setelah masukkan no tlp ada peringatan no telah terdaftar di akun lain. Jd gak bisa pesan lagi.",5,Positif
"Lemot !!! Ini bukan perangkat kentang, sangat tidak mungkin jika tidak bisa menjalankan aplikasi SHOPEE, kebanyakan fitur dan pembaruan, tapi performa aplikasi buruk.",1,Negatif
Tolong dong perbaiki aplikasi ini dikira setelah diperbaharui tambah bagus eh ternyata tambah camplang masa kalo mau chekout harus diperbaharui terus belum juga ada satu menit memperbaharui suruh perbaharui lagi padahal sinyal bagus dan lancar hp nya pun masih bagus ini aplikasi nya yg bermasalah..kasian customer² saya..saya jualan produk belinya dishopee terus gmna dong ini,1,Negatif
"Sy pengguna lama Shopee, tpi semakin lama kok tambah g enak... Aplikasi semakin berat... Biaya penanganan bertambah terus... Bunga pinjaman juga besar.. Trus denda keterlambatan juga besar...😭😭😭😭😭😭😭",3,
Shopee food terutama untuk cs shopee ya . Kalo pembeli ingin membatalkan jangan di susah susah padahal sudah ada alasan yg kuat. Seperti memesan dua kali di resto yg sama dalam menu yg sama . Harusnya boleh di batalkan . Jangan gitu pelayanan nya,1,Negatif
"Admin Shopee tolong kalau bisa gak usah bikin ekspedisi sendiri biarin ekspedisi lain yang ambil paket saya, permasalahannya adalah paket saya itu udah satu kecamatan tapi masih berhenti di hub terakhir dan itu udah 2 hari berhenti. Padahal tokonya juga satu kecamatan tapi transitnya lemot banget, belum lagi nanti kurirnya nyari alamat sampe berhari-hari. Bener-bener kecewa sama ekspedisi Shopee express, bukannya customer seneng tapi malah kecewa. Contoh ekspedisi lain yang hanya butuh 2 hari aj",1,Negatif
Ini kenapa aplikasi shoppe saya jaringan masalah terus ya karna saya mau lacak paket saya tp tidak bisa terus dikarenakan jaringan masalah terus. sedangkan di aplikasi lain tidak masalah. Mohon direspon pihak shoppe terimakasih.,3,
"Halo Shopee, aplikasinya sekarang sering ngebug dan terlalu berat. Sekalipun sudah cache apps dibersihkan tetap saja ngebug.",3,
"Shopee skrg banyak bug nya,padahal udh update dan sinyal baik baik aja tp selalu bug/loading itu pun lama bangett. Tolong dong min perbaiki lagi biar user pd ga kecewa",2,Negatif
"Aplikasi e-commerce paling lemot , bug masih aja di diamkan,mau cek keranjang dan cek barang loading nya minta ampuun dagh kaya main game berat aja , semenjak ada shopee video yg isinya untuk usia 27 tahun ke atas,blok tuh video yang ga pantas dan ga penting!!! Kalau video barang jualan ok ok saja",1,Negatif
Aplikasi ini sangat bermanfaat untuk berbelanja dengan banyak nya vocer discon dan gratis ongkir berbelanja pun semakin irit dan hemat. saya sukaa sekali,5,Positif
"1. Aplikasi semakin berat Krn bnyak bugs. 2. SpayLater dinonaktifkan, padahal member sudah platinum. 3. Tidak ada solusi yg relevan ttg pengaktifan SpayLater.",2,Negatif
"Tolong dong di perbaiki, setiap kali pembayaran selalu ngelag putus koneksi... Sebesar itukah paket data yang di serap oleh Shopee.. Jangankan pembayaran, beli pulsa aja nunggu waktu berjam jam baru masuk...",1,Negatif
"Ini menjadi pengalaman bagus bisa belanja sambil nonton video apk ini benar benar sangat memanjakan penggunanya dgn event event nonton video nya, di aplikasi ini sangat aman juga untuk di pakai nonton jadi bisa di pakai untuk smua belanja dan hiburan, untuk video nya sendiri gambar dan suaranya jernih jadi nyaman dipakai, nonton sambil mngajak tmn bisa dpay shopeypay, mantaplah tanpa perlu top up cukup mengerjakan tugas tugasnya",5,Positif
"Mau kasih bintang 1 buat shopee yg terlalu pintar, penjual dan pembeli berada di 1 kota (bogor) tapi setelah 3 hari lebih pesanan ga diterima saya lacak, ternyata shopeexpress kurang kerjaan, barang malah dibawa² dulu ke cakung🤦🤦🤦, pinter banget kan.....",1,Negatif
"Saya sudah setahun lebih pake app ini tapi tidak bisa pake spaylater ,, enggak kayak app sebelah baru beberapa bulan udah bisa pake paylater....jadi males belanja pake app ini kalo begini terus",1,Negatif
"Benci banget setiap buka shopee kenapa lemot nya parah banget banget yah, lebih kesel kalo ada event jam 12 malam itu bener bener error nya ngeselin banget. Tolong banget shopee sistem jaringan nya di perbaiki. Bukan saya doang tapi teman teman saya juga ga suka sama sistem jaringan shopee. Ini aplikasi bagus tapi minus di lemot banget.",1,Negatif
"Shopee tolong untuk pelayanan paylater di perbaiki,saya setiap pembelian pakai paylater barang pesanan selalu mengecewakan,seolah toko sangat menyepelekan sekali pembayaran pakai paylater....,kenapa bisa begitu,saya pakai paylater lazada semua barang bagus...,sesuai harapan jadi gak sia sia pakai paylater yang harga nya jauh lebih mahal....,tolong jangan bikin pembeli trauma....",1,Negatif
"UI aplikasi berat. Sangat lambat untuk dioperasikan. User not friendly. Aplikasi kurang responsip, sangat berat saat dijalankan",1,Negatif
"user interface nya berat banget, banyak fitur yang tidak terpakai, hanya menuhi beranda saja tolonglah developer nya ini aplikasi bisa di ringankan gak sih, cukup yang penting saja taro du beranda",2,Negatif
Splater saya kenapa gak bisa di pakai. Saya merasa gak melakukan kesalah kenapa di bekukan. Bayar tepat waktu gak pernah lewat tetap aja. Kalau memang kesalahan salah tolong konfirmasi dan bila ada tunggakan tolong konfirmasi jangan diem diem splater saya di bekukan dan gak bisa di pakai.,1,Negatif
Saya baru download Shopee dan lsg belanja dan sangat membantu untuk cari barang kebutuhan pokoknya oke sangat membantu sekali untuk kaya saya belanja jadi mudah tinggal klik cari yg dibutuhkan dan bisa cod juga pokoknya mantul DECH👍,5,Positif
Banyak penawaran diskon tapi kadang kadang akun shope tidak bisa login padahal internet lancar banget sinyalnya oke. Respon custemer service nya kurang gercep kalo ada kendala,2,Negatif
Sebelumnya bisa COD tapi pas pesan barang di toko lain gak bisa COD.. Padahal di toko sebelah saya udah bayar via shopeepay.. Nunggu lama biar bisa COD lagi padahal pengennya 2 barang tiba bareng di rumah (estimasinya sama) walaupun dari toko berbeda.. Harus meluangkan waktu senggang yg harusnya di gunakan buat keluarga.. 😊,3,
"Shopee sekarang bikin kesal baru aja mengetik mau cari barang tiba2 hilang dan keluar sendiri,tolong dong pihak dari shopee jangan buat para konsumen nya kecewa dan bikin jengkel. Pelayanan dan aplikasi nya jagan di main-mainin",2,Negatif
